,Source,Sink,Time,Value
1392,PGE_bay,PGE_bay,73,0.0
1393,PGE_bay,PGE_bay,74,0.0
1394,PGE_bay,PGE_bay,75,0.0
1395,PGE_bay,PGE_bay,76,0.0
1396,PGE_bay,PGE_bay,77,0.0
1397,PGE_bay,PGE_bay,78,0.0
1398,PGE_bay,PGE_bay,79,0.0
1399,PGE_bay,PGE_bay,80,0.0
1400,PGE_bay,PGE_bay,81,0.0
1401,PGE_bay,PGE_bay,82,0.0
1402,PGE_bay,PGE_bay,83,0.0
1403,PGE_bay,PGE_bay,84,0.0
1404,PGE_bay,PGE_bay,85,0.0
1405,PGE_bay,PGE_bay,86,0.0
1406,PGE_bay,PGE_bay,87,0.0
1407,PGE_bay,PGE_bay,88,0.0
1408,PGE_bay,PGE_bay,89,0.0
1409,PGE_bay,PGE_bay,90,0.0
1410,PGE_bay,PGE_bay,91,0.0
1411,PGE_bay,PGE_bay,92,0.0
1412,PGE_bay,PGE_bay,93,0.0
1413,PGE_bay,PGE_bay,94,0.0
1414,PGE_bay,PGE_bay,95,0.0
1415,PGE_bay,PGE_bay,96,0.0
1416,PGE_bay,PGE_valley,73,0.0
1417,PGE_bay,PGE_valley,74,0.0
1418,PGE_bay,PGE_valley,75,0.0
1419,PGE_bay,PGE_valley,76,0.0
1420,PGE_bay,PGE_valley,77,0.0
1421,PGE_bay,PGE_valley,78,0.0
1422,PGE_bay,PGE_valley,79,0.0
1423,PGE_bay,PGE_valley,80,0.0
1424,PGE_bay,PGE_valley,81,0.0
1425,PGE_bay,PGE_valley,82,0.0
1426,PGE_bay,PGE_valley,83,0.0
1427,PGE_bay,PGE_valley,84,0.0
1428,PGE_bay,PGE_valley,85,0.0
1429,PGE_bay,PGE_valley,86,0.0
1430,PGE_bay,PGE_valley,87,0.0
1431,PGE_bay,PGE_valley,88,0.0
1432,PGE_bay,PGE_valley,89,0.0
1433,PGE_bay,PGE_valley,90,0.0
1434,PGE_bay,PGE_valley,91,0.0
1435,PGE_bay,PGE_valley,92,0.0
1436,PGE_bay,PGE_valley,93,0.0
1437,PGE_bay,PGE_valley,94,0.0
1438,PGE_bay,PGE_valley,95,0.0
1439,PGE_bay,PGE_valley,96,0.0
1440,PGE_valley,SCE,73,0.0
1441,PGE_valley,SCE,74,0.0
1442,PGE_valley,SCE,75,0.0
1443,PGE_valley,SCE,76,0.0
1444,PGE_valley,SCE,77,0.0
1445,PGE_valley,SCE,78,0.0
1446,PGE_valley,SCE,79,0.0
1447,PGE_valley,SCE,80,0.0
1448,PGE_valley,SCE,81,0.0
1449,PGE_valley,SCE,82,0.0
1450,PGE_valley,SCE,83,0.0
1451,PGE_valley,SCE,84,0.0
1452,PGE_valley,SCE,85,0.0
1453,PGE_valley,SCE,86,0.0
1454,PGE_valley,SCE,87,0.0
1455,PGE_valley,SCE,88,315.68962452805073
1456,PGE_valley,SCE,89,818.9093358573527
1457,PGE_valley,SCE,90,1114.6385388594322
1458,PGE_valley,SCE,91,2087.5950475937516
1459,PGE_valley,SCE,92,2802.2073186497346
1460,PGE_valley,SCE,93,2480.5378197287264
1461,PGE_valley,SCE,94,1695.337900245558
1462,PGE_valley,SCE,95,1644.9126444013875
1463,PGE_valley,SCE,96,403.761156102139
1464,PGE_valley,SDGE,73,0.0
1465,PGE_valley,SDGE,74,0.0
1466,PGE_valley,SDGE,75,0.0
1467,PGE_valley,SDGE,76,0.0
1468,PGE_valley,SDGE,77,0.0
1469,PGE_valley,SDGE,78,0.0
1470,PGE_valley,SDGE,79,0.0
1471,PGE_valley,SDGE,80,0.0
1472,PGE_valley,SDGE,81,0.0
1473,PGE_valley,SDGE,82,0.0
1474,PGE_valley,SDGE,83,0.0
1475,PGE_valley,SDGE,84,0.0
1476,PGE_valley,SDGE,85,0.0
1477,PGE_valley,SDGE,86,0.0
1478,PGE_valley,SDGE,87,0.0
1479,PGE_valley,SDGE,88,0.0
1480,PGE_valley,SDGE,89,0.0
1481,PGE_valley,SDGE,90,0.0
1482,PGE_valley,SDGE,91,0.0
1483,PGE_valley,SDGE,92,0.0
1484,PGE_valley,SDGE,93,0.0
1485,PGE_valley,SDGE,94,0.0
1486,PGE_valley,SDGE,95,0.0
1487,PGE_valley,SDGE,96,0.0
1488,PGE_valley,PGE_bay,73,2747.2781906186196
1489,PGE_valley,PGE_bay,74,2646.252755982189
1490,PGE_valley,PGE_bay,75,2687.228441597376
1491,PGE_valley,PGE_bay,76,2588.020517037337
1492,PGE_valley,PGE_bay,77,2678.482691040786
1493,PGE_valley,PGE_bay,78,2870.9651199744153
1494,PGE_valley,PGE_bay,79,3151.736559567535
1495,PGE_valley,PGE_bay,80,3710.8871544915037
1496,PGE_valley,PGE_bay,81,4063.918229560824
1497,PGE_valley,PGE_bay,82,4119.397320400653
1498,PGE_valley,PGE_bay,83,4184.493367064959
1499,PGE_valley,PGE_bay,84,3914.760223326022
1500,PGE_valley,PGE_bay,85,3777.426677428183
1501,PGE_valley,PGE_bay,86,3677.932005646372
1502,PGE_valley,PGE_bay,87,3682.827296853613
1503,PGE_valley,PGE_bay,88,3667.8144961253524
1504,PGE_valley,PGE_bay,89,3761.063372225457
1505,PGE_valley,PGE_bay,90,3962.3678016886315
1506,PGE_valley,PGE_bay,91,4337.869855172451
1507,PGE_valley,PGE_bay,92,4348.581791412406
1508,PGE_valley,PGE_bay,93,3964.6847155826117
1509,PGE_valley,PGE_bay,94,3817.8991840786066
1510,PGE_valley,PGE_bay,95,3680.9658850718897
1511,PGE_valley,PGE_bay,96,3283.6405000462655
1512,PGE_valley,PGE_valley,73,0.0
1513,PGE_valley,PGE_valley,74,0.0
1514,PGE_valley,PGE_valley,75,0.0
1515,PGE_valley,PGE_valley,76,0.0
1516,PGE_valley,PGE_valley,77,0.0
1517,PGE_valley,PGE_valley,78,0.0
1518,PGE_valley,PGE_valley,79,0.0
1519,PGE_valley,PGE_valley,80,0.0
1520,PGE_valley,PGE_valley,81,0.0
1521,PGE_valley,PGE_valley,82,0.0
1522,PGE_valley,PGE_valley,83,0.0
1523,PGE_valley,PGE_valley,84,0.0
1524,PGE_valley,PGE_valley,85,0.0
1525,PGE_valley,PGE_valley,86,0.0
1526,PGE_valley,PGE_valley,87,0.0
1527,PGE_valley,PGE_valley,88,0.0
1528,PGE_valley,PGE_valley,89,0.0
1529,PGE_valley,PGE_valley,90,0.0
1530,PGE_valley,PGE_valley,91,0.0
1531,PGE_valley,PGE_valley,92,0.0
1532,PGE_valley,PGE_valley,93,0.0
1533,PGE_valley,PGE_valley,94,0.0
1534,PGE_valley,PGE_valley,95,0.0
1535,PGE_valley,PGE_valley,96,0.0
