,Albany,Goshen,Harrisburg,Jasper,Jefferson,Mehama,Monroe,Salem,Vida,Waterloo,BLU5A,CGR5A,DET5A,DOR5A,FAL5A,FOS5A,FRN5M,GPR5A,GPR5H,HCR5A,HCR5H,LOP5A,LOP5E
379,40.85345355802127,5.625879406827034,21.05280434155905,3.646836567653833,0.020180516070425973,21.46094063779214,3.2400123352438293,40.52402038340147,69.38428883097829,37.79035056170956,262.9337405920384,669.759599723429,1722.6403619806754,339.9194612124113,300.22842514649153,1894.4863575444112,309.84885096140135,960.2360404066072,1339.109771349035,787.2254236873849,1218.5698034707507,2857.4435277952944,0.0
380,45.69230229675542,4.3839399906029515,16.43694884421188,3.2341148039675933,0.025946377804833397,20.571568323072828,3.0309792813571304,32.35110870943815,67.23299387157097,44.88373476730732,217.6644880844469,597.0474598258312,1529.4766449203423,283.1734955108304,263.7634342380107,1280.7046624634027,250.83002220684884,816.7901380539149,782.1838292915935,739.1097780969847,1211.874364990142,2755.873946767522,0.0
381,45.92442419197146,3.98057505200026,19.47665856197709,4.215174734041444,0.35748342753326,16.68539799136452,2.8219462274704314,31.783545398746252,65.12191003290023,46.684007982177036,174.2556158168934,580.8892065152537,1567.4760646699165,274.8285005547155,237.02244090512482,1252.8054945051754,210.10703036620743,729.0195859294365,804.9860080606945,692.3306782174287,850.3206870372818,2301.2968009089623,0.0
382,35.46108337684888,3.417987111317556,14.027697438279452,3.342369692803328,0.14991240509459292,14.171954493244721,2.9115318219933024,26.33493761610404,62.64892610760023,32.389530917100416,170.53485533681737,504.94541595554045,1217.5647411425916,229.76552779169532,220.00544514783385,1162.465331592819,210.69721865375297,707.4044499584828,731.7426459538848,661.5901268680063,937.3613872851927,2303.427631280173,0.0
383,44.78167024629254,3.577210113397567,15.029675826727983,3.4776883038479967,-0.1441465433601855,14.809982458152056,1.7021262959345462,20.886329833461822,58.165386145470954,18.23353640701377,160.612827389948,497.6742019657808,1309.3966722040614,217.52620185606025,201.77294969359343,1086.0747526595767,214.23834837902612,636.0090008423026,685.4473133014671,628.1764840968948,682.934725022069,1989.4852899216053,0.0
384,39.92496597715714,3.7152033818669086,15.547552297162053,3.3829652761167286,-0.23928326197790795,12.741225117391913,3.9268352265858386,22.134969116984,56.49662463490263,15.863946021629705,160.612827389948,474.24473466544373,1272.1889070326038,229.76552779169532,192.04895211799857,1033.597746261958,258.50246994494063,571.1635929294417,667.4819603318723,611.4696627113391,607.2762701911928,1865.186851600905,0.0
385,38.925056274688096,4.044264252832264,10.492627618359913,3.3897312066689627,-0.397844459674112,13.707934155130296,2.7920843626294745,16.118798023649887,57.34105817037092,1.0924734893653822,228.2066427779956,437.8886647166448,1392.5204029062536,288.7368254815736,271.66418226818155,972.485283115364,371.2284328661362,761.769791946033,469.86307766632825,645.5515783378728,625.3539540888357,1946.1584057069613,0.0
386,57.780496378390204,4.628081927125635,6.85623414118153,4.269302178459312,-0.6140642747143903,25.173103342707538,3.702871240278662,6.243196417610871,65.80549908542218,-5.631623902925773,470.05607398293665,853.1557747984813,1896.804369166222,435.6087367091948,437.57989090176886,1327.2032757271154,417.26311929468727,1404.9838381119866,467.0991772094675,749.8021437837402,638.0752872019921,2166.3442107322016,0.0
387,74.13616222591969,5.073906332949664,13.825050123761773,4.560237192205348,-0.8706451218955203,32.59742875253833,3.6132856457557914,9.87560160603901,67.85626624298804,-9.724552750407344,477.4975949430886,789.3306742217011,2139.0506700697547,481.22804246928916,511.7253724156798,1345.1384551288334,361.7854202654077,1475.0692789875034,366.90778564826513,784.5523322656961,635.3971118097486,2234.530782610985,0.0
388,71.38641054412982,3.0146221727148634,-7.43040153231496,4.506109747787483,-1.0782161443341878,78.20676115303533,3.165357673141436,-7.945886349686563,114.88317194442476,-43.86819603071415,1585.0439645123824,2419.6984332589504,5645.288796546048,853.9711505090855,1196.0517017981686,3192.4619335057646,315.7507338368567,4106.22083036086,46.98630776663283,1228.2855082660558,635.3971118097486,3115.9842795023496,0.0
389,131.55954799628526,4.95714279809099,16.211785161414454,4.783512900429055,-2.9232918993445627,111.40354950897144,3.5237000512329195,-7.945886349686563,129.17822536628094,-66.84091320849606,1433.1129115759452,2611.1737349892915,6995.851506812146,1024.7653806109026,1398.4324013402365,3250.2530671335217,354.70316081486135,5690.020793323464,229.4037379194426,1501.6091061337472,638.0752872019921,3662.8974081134306,0.0
390,106.07970611372568,3.460446578538893,19.251494879179667,5.412744441786766,-2.623467089155376,73.16053997604097,3.493838186391963,61.29683755472493,108.16791478141505,-75.1037056562314,853.9145301774454,1947.8774365900933,5066.589299943164,761.6198729947479,1036.8212414978025,4304.443056412268,331.68581760058584,2728.747165302815,1692.1980547129967,1362.6083522059241,640.0839187461745,3388.020290227082,0.0
391,81.11767461280185,6.315845749173745,23.079277486735858,3.518283887161397,-2.62635002002258,48.374120248428774,3.090703011039044,45.4050648553518,91.88241088309788,-83.25878945008567,535.7895091309464,1471.208963928063,3308.3244819472625,666.4869304950388,726.2610689272417,4574.799279245569,295.09414377276323,2381.5949815268923,3058.255855516425,1165.4678598563664,626.0234979368968,2982.4522429063977,0.0
392,53.280902717279474,4.490088658656292,23.30444116953328,3.788921109250736,-2.2746324542237275,42.0711773223745,2.6577059708451687,53.350951205038356,83.23701992473202,-66.61010895017942,381.99807595447083,1183.5920549997873,2669.4592374075546,495.69270039322157,545.1516140817871,3571.09349865314,270.3062356958511,1783.5762196638416,2432.9233771516792,1013.1016488200984,626.0234979368968,2677.743499823082,0.0
393,45.04950320231104,3.9381155847789233,19.814404086173226,3.497986095504698,-1.9566451795711584,35.20754315443197,2.5382585114813403,47.675318098119384,78.00957422897591,-50.592293423005295,268.5148813121524,1010.69874457661,2317.1729501458813,412.79908382914766,431.5023924170221,2800.545050283043,263.8141645328503,1490.7893778754694,1875.9974350942368,928.2309961814752,634.7275679616878,2518.6414987725852,0.0
394,43.388938874996356,4.7660751955949765,21.277968024356475,3.342369692803328,-1.5302597043117292,26.313820007238828,2.3889491872765563,41.54563434264689,75.57680142441247,-35.620790533533224,253.63183939184842,904.0542727267999,2137.467360913522,379.9754370017625,404.15364923566165,2064.5384289088465,233.12437358048297,1183.592445439795,1314.234667237289,835.3410692777858,636.0666556578094,2336.1003636387577,0.0
395,34.639728978392164,3.630284447424236,18.12567646519255,3.0920302623706903,-1.2065065679247529,21.615614083830284,2.493465714219905,32.91867202013005,71.75674495443684,-29.619879817300852,265.41424757875575,785.2911108940566,1892.8460962756408,302.0888174113573,269.8409327227575,1942.3135026156588,225.45192584239112,1035.5615142447791,1305.2519907524913,795.2446979524519,640.0839187461745,2260.100747065529,0.0
396,34.889706404009424,3.2587641092375463,19.251494879179667,3.741559595385103,-1.1007030050983766,20.513565780808527,2.0903305388669864,25.199810994720245,68.01711072593439,-29.619879817300852,224.48588229791957,715.8106216585742,1673.557778137476,266.4835055986007,272.2719321166562,1849.3162760882333,204.7953357782977,917.0057684647,1293.505413810833,740.4463238078291,640.7534625942354,1971.0180933711015,0.0
397,32.08638813101582,3.566595246592232,16.189268793134712,3.6874321509672345,-1.0343955951526913,18.754155332124665,1.9260902822417232,22.134969116984,64.6393765840612,-29.496784212865318,210.84309387097417,660.0646477370825,1543.7264273264327,246.455517703925,249.17743787461842,1613.5018802508332,192.4013817398416,801.7250432862809,1122.8345605996813,710.3740453138288,638.7448310500529,1917.0370573003968,0.0
398,32.30065449583062,3.1738451747948733,23.518346668190837,3.5318157482658648,-0.8931319826597095,17.710109571367212,1.8663665525598088,27.129526251072697,62.87008727165144,-12.263399591890275,228.2066427779956,627.748141115928,1415.4783856716215,220.86419983850615,232.7681919658021,1138.5517590571953,187.08968715193188,751.9447301410539,671.6278110171633,669.6094011330729,384.3181687869291,1593.150840876173,0.0
399,22.39083512314627,2.9615478386881935,16.808468920827625,2.6657766375799823,-0.5892710692564384,14.442633023811467,1.8215737552983735,26.788988264657554,60.397103346351436,-7.1395450572610875,220.14499507116423,626.1323157848702,1524.7267174516458,193.6038829818644,223.65194423868192,830.9966456129238,173.51535653838482,667.4491986182353,402.8384915874549,628.8447569523171,229.65353988487226,1350.9464553484088,0.0
400,30.122279786880192,2.8023248366081823,12.642940789075302,2.1245021934013053,-0.5073958326278529,13.881941781923206,1.7319881607755028,22.134969116984,59.773830974934356,-5.277724040173606,204.6418264041808,607.5503244777066,1464.560969514821,183.03355603745223,207.85044817834026,813.061466211206,168.20366195047504,618.9788937136726,415.9670187575435,640.8736683499171,217.6017506197769,1349.5259017676008,0.0
401,33.24699760709598,2.791709969802849,11.179376850892053,1.9215242768343024,-0.41225911401013055,11.929189525691669,1.7021262959345462,15.891772699373126,58.38654730952215,-2.9696814570073062,200.30093917742545,605.9344991466487,1444.7696050619174,180.8082240491549,196.30320105732133,789.8121595793497,187.08968715193188,624.2189266763279,396.6197155595182,625.5033926752059,217.6017506197769,1321.8251069418448,0.0
402,32.21137684382446,2.674946434944174,10.515143986639655,1.853864971311968,-0.37189808186927853,11.155822295500961,1.7319881607755028,13.50800679446716,56.37599127269289,-3.9852201936004783,182.31726352372473,579.2733811841963,1369.5624201408866,161.89290214862797,179.28620530003033,763.905789332424,164.07234393765637,561.9935352447949,404.2204418158853,601.4455698800057,214.25403137947262,1276.3673923559888,0.0
403,30.568668046911014,2.6324869677228384,9.434358309212023,1.6508870547449637,-0.3473931694980471,10.769138680405606,1.7618500256164598,13.394494132328775,55.491346616488,-1.3078907971275702,170.53485533681737,433.84910138900045,1458.227732889892,149.09724321591852,171.3854572698595,724.7141010101518,164.07234393765637,544.9634281161647,377.96338747570815,586.7435670607166,203.541329810499,1240.143276045385,0.0
