,Generator,Time,Value,Zones
456,TRANSALTA_CENTRALIA_1,1,0.0,PNW
457,TRANSALTA_CENTRALIA_1,2,0.0,PNW
458,TRANSALTA_CENTRALIA_1,3,0.0,PNW
459,TRANSALTA_CENTRALIA_1,4,0.0,PNW
460,TRANSALTA_CENTRALIA_1,5,0.0,PNW
461,TRANSALTA_CENTRALIA_1,6,0.0,PNW
462,TRANSALTA_CENTRALIA_1,7,0.0,PNW
463,TRANSALTA_CENTRALIA_1,8,0.0,PNW
464,TRANSALTA_CENTRALIA_1,9,0.0,PNW
465,TRANSALTA_CENTRALIA_1,10,0.0,PNW
466,TRANSALTA_CENTRALIA_1,11,0.0,PNW
467,TRANSALTA_CENTRALIA_1,12,0.0,PNW
468,TRANSALTA_CENTRALIA_1,13,0.0,PNW
469,TRANSALTA_CENTRALIA_1,14,0.0,PNW
470,TRANSALTA_CENTRALIA_1,15,0.0,PNW
471,TRANSALTA_CENTRALIA_1,16,0.0,PNW
472,TRANSALTA_CENTRALIA_1,17,0.0,PNW
473,TRANSALTA_CENTRALIA_1,18,0.0,PNW
474,TRANSALTA_CENTRALIA_1,19,0.0,PNW
475,TRANSALTA_CENTRALIA_1,20,0.0,PNW
476,TRANSALTA_CENTRALIA_1,21,0.0,PNW
477,TRANSALTA_CENTRALIA_1,22,0.0,PNW
478,TRANSALTA_CENTRALIA_1,23,0.0,PNW
479,TRANSALTA_CENTRALIA_1,24,0.0,PNW
480,TRANSALTA_CENTRALIA_2,1,0.0,PNW
481,TRANSALTA_CENTRALIA_2,2,0.0,PNW
482,TRANSALTA_CENTRALIA_2,3,0.0,PNW
483,TRANSALTA_CENTRALIA_2,4,0.0,PNW
484,TRANSALTA_CENTRALIA_2,5,0.0,PNW
485,TRANSALTA_CENTRALIA_2,6,0.0,PNW
486,TRANSALTA_CENTRALIA_2,7,0.0,PNW
487,TRANSALTA_CENTRALIA_2,8,0.0,PNW
488,TRANSALTA_CENTRALIA_2,9,0.0,PNW
489,TRANSALTA_CENTRALIA_2,10,0.0,PNW
490,TRANSALTA_CENTRALIA_2,11,0.0,PNW
491,TRANSALTA_CENTRALIA_2,12,0.0,PNW
492,TRANSALTA_CENTRALIA_2,13,0.0,PNW
493,TRANSALTA_CENTRALIA_2,14,0.0,PNW
494,TRANSALTA_CENTRALIA_2,15,0.0,PNW
495,TRANSALTA_CENTRALIA_2,16,0.0,PNW
496,TRANSALTA_CENTRALIA_2,17,0.0,PNW
497,TRANSALTA_CENTRALIA_2,18,0.0,PNW
498,TRANSALTA_CENTRALIA_2,19,0.0,PNW
499,TRANSALTA_CENTRALIA_2,20,0.0,PNW
500,TRANSALTA_CENTRALIA_2,21,0.0,PNW
501,TRANSALTA_CENTRALIA_2,22,0.0,PNW
502,TRANSALTA_CENTRALIA_2,23,0.0,PNW
503,TRANSALTA_CENTRALIA_2,24,0.0,PNW
504,RIVER_ROAD,1,248.0,PNW
505,RIVER_ROAD,2,248.0,PNW
506,RIVER_ROAD,3,248.0,PNW
507,RIVER_ROAD,4,248.0,PNW
508,RIVER_ROAD,5,248.0,PNW
509,RIVER_ROAD,6,248.0,PNW
510,RIVER_ROAD,7,248.0,PNW
511,RIVER_ROAD,8,248.0,PNW
512,RIVER_ROAD,9,248.0,PNW
513,RIVER_ROAD,10,248.0,PNW
514,RIVER_ROAD,11,248.0,PNW
515,RIVER_ROAD,12,248.0,PNW
516,RIVER_ROAD,13,248.0,PNW
517,RIVER_ROAD,14,248.0,PNW
518,RIVER_ROAD,15,248.0,PNW
519,RIVER_ROAD,16,248.0,PNW
520,RIVER_ROAD,17,248.0,PNW
521,RIVER_ROAD,18,248.0,PNW
522,RIVER_ROAD,19,248.0,PNW
