,Generator,Time,Value,Zones,Type,$/MWh
295,HERMISTON_1,8,0.0,PNW,Gas,42.101136493080006
296,HERMISTON_1,9,0.0,PNW,Gas,42.101136493080006
297,HERMISTON_1,10,0.0,PNW,Gas,42.101136493080006
298,HERMISTON_1,11,0.0,PNW,Gas,42.101136493080006
299,HERMISTON_1,12,0.0,PNW,Gas,42.101136493080006
300,HERMISTON_1,13,0.0,PNW,Gas,42.101136493080006
301,HERMISTON_1,14,0.0,PNW,Gas,42.101136493080006
302,HERMISTON_1,15,0.0,PNW,Gas,42.101136493080006
303,HERMISTON_1,16,0.0,PNW,Gas,42.101136493080006
304,HERMISTON_1,17,0.0,PNW,Gas,42.101136493080006
305,HERMISTON_1,18,0.0,PNW,Gas,42.101136493080006
306,HERMISTON_1,19,0.0,PNW,Gas,42.101136493080006
307,HERMISTON_1,20,0.0,PNW,Gas,42.101136493080006
308,HERMISTON_1,21,0.0,PNW,Gas,42.101136493080006
309,HERMISTON_1,22,0.0,PNW,Gas,42.101136493080006
310,HERMISTON_1,23,0.0,PNW,Gas,42.101136493080006
311,HERMISTON_1,24,0.0,PNW,Gas,42.101136493080006
312,HERMISTON_PWR_STG1,1,0.0,PNW,Gas,41.263536493080004
313,HERMISTON_PWR_STG1,2,0.0,PNW,Gas,41.263536493080004
314,HERMISTON_PWR_STG1,3,0.0,PNW,Gas,41.263536493080004
315,HERMISTON_PWR_STG1,4,0.0,PNW,Gas,41.263536493080004
316,HERMISTON_PWR_STG1,5,0.0,PNW,Gas,41.263536493080004
317,HERMISTON_PWR_STG1,6,0.0,PNW,Gas,41.263536493080004
318,HERMISTON_PWR_STG1,7,0.0,PNW,Gas,41.263536493080004
319,HERMISTON_PWR_STG1,8,0.0,PNW,Gas,41.263536493080004
320,HERMISTON_PWR_STG1,9,0.0,PNW,Gas,41.263536493080004
321,HERMISTON_PWR_STG1,10,0.0,PNW,Gas,41.263536493080004
322,HERMISTON_PWR_STG1,11,0.0,PNW,Gas,41.263536493080004
323,HERMISTON_PWR_STG1,12,0.0,PNW,Gas,41.263536493080004
